client,total_sites,attribute,total_sites_using,pct_sites_using
desktop,5430532,aria-expandd,1,1.841440212487469E-7
desktop,5430532,"aria-haspopup""",1,1.841440212487469E-7
desktop,5430532,aria-exp,1,1.841440212487469E-7
desktop,5430532,"aria-label""services""",1,1.841440212487469E-7
desktop,5430532,aria-is-selected,1,1.841440212487469E-7
desktop,5430532,"aria-controls""colfragebogen3""",1,1.841440212487469E-7
desktop,5430532,aria-embeded,1,1.841440212487469E-7
desktop,5430532,"aria-label""aktuelles",1,1.841440212487469E-7
desktop,5430532,aria-invaldata-ga-custom-dimension-key,1,1.841440212487469E-7
desktop,5430532,aria-badgeledby,1,1.841440212487469E-7
desktop,5430532,aria-labelledby_,1,1.841440212487469E-7
desktop,5430532,"aria-label""texas",1,1.841440212487469E-7
desktop,5430532,aria-flagledby,1,1.841440212487469E-7
mobile,7940685,"aria-label""koskipadelin",1,1.2593371982391946E-7
mobile,7940685,aria-labelededby,1,1.2593371982391946E-7
mobile,7940685,"aria-label""schöne",1,1.2593371982391946E-7
mobile,7940685,"aria-controls""colanmeldung1""",1,1.2593371982391946E-7
mobile,7940685,aria-labellpedby,1,1.2593371982391946E-7
mobile,7940685,"aria-label""builders",1,1.2593371982391946E-7
mobile,7940685,aria-control-type,1,1.2593371982391946E-7
mobile,7940685,aria-describedy,1,1.2593371982391946E-7
mobile,7940685,"aria-label""belkin",1,1.2593371982391946E-7
mobile,7940685,"aria-label""kenu",1,1.2593371982391946E-7
mobile,7940685,"aria-label""Ссылка",1,1.2593371982391946E-7
mobile,7940685,aria-hiudden,1,1.2593371982391946E-7
mobile,7940685,"aria-label""nite",1,1.2593371982391946E-7
mobile,7940685,"aria-label""koopwoningen""",1,1.2593371982391946E-7
mobile,7940685,"aria-label""chocolates",1,1.2593371982391946E-7
mobile,7940685,aria-labaledby,1,1.2593371982391946E-7
mobile,7940685,aria-owned-by,1,1.2593371982391946E-7
mobile,7940685,aria--describedby,1,1.2593371982391946E-7
mobile,7940685,"aria-label""cursussen""",1,1.2593371982391946E-7
mobile,7940685,aria-labelmedicine,1,1.2593371982391946E-7
mobile,7940685,"aria-label""vegan",1,1.2593371982391946E-7
mobile,7940685,aria-expand-target,1,1.2593371982391946E-7
mobile,7940685,"aria-label""contact",1,1.2593371982391946E-7
mobile,7940685,aria-current-directive,1,1.2593371982391946E-7
mobile,7940685,"aria-label""beauty",1,1.2593371982391946E-7
mobile,7940685,aria-hidedn,1,1.2593371982391946E-7
mobile,7940685,"aria-label""genuss",1,1.2593371982391946E-7
mobile,7940685,"aria-controls""collapse-search-login""",1,1.2593371982391946E-7
mobile,7940685,aria-expanded'false',1,1.2593371982391946E-7
mobile,7940685,aria-cheked,1,1.2593371982391946E-7
mobile,7940685,"aria-label""si",1,1.2593371982391946E-7
mobile,7940685,aria-labelleddby,1,1.2593371982391946E-7
mobile,7940685,aria-json,1,1.2593371982391946E-7
mobile,7940685,"aria-lab""podcast""",1,1.2593371982391946E-7
mobile,7940685,"aria-label""genuine",1,1.2593371982391946E-7
mobile,7940685,aria-labelse,1,1.2593371982391946E-7
mobile,7940685,aria-endif,1,1.2593371982391946E-7
mobile,7940685,aria-tw-hidden,1,1.2593371982391946E-7
mobile,7940685,"aria-label""news",1,1.2593371982391946E-7
mobile,7940685,"aria-label""alkaline",1,1.2593371982391946E-7
mobile,7940685,aria-time,1,1.2593371982391946E-7
mobile,7940685,"aria-haspopu""true""",1,1.2593371982391946E-7
mobile,7940685,aria-item-id,1,1.2593371982391946E-7
mobile,7940685,"aria-controls""produktgruppe-3""",1,1.2593371982391946E-7
mobile,7940685,aria-deakt_expanded,1,1.2593371982391946E-7
mobile,7940685,"aria-label""koskipadel",1,1.2593371982391946E-7
mobile,7940685,aria-providedby,1,1.2593371982391946E-7
mobile,7940685,"aria-label""covid-19",1,1.2593371982391946E-7
mobile,7940685,aria-hidffden,1,1.2593371982391946E-7
mobile,7940685,aria-hidden-,1,1.2593371982391946E-7
mobile,7940685,"aria-label""over",1,1.2593371982391946E-7
mobile,7940685,"aria-label""main",1,1.2593371982391946E-7
mobile,7940685,"aria-label""beats",1,1.2593371982391946E-7
mobile,7940685,aria-controled,1,1.2593371982391946E-7
mobile,7940685,aria-hidd,1,1.2593371982391946E-7
mobile,7940685,"aria-label""licor",1,1.2593371982391946E-7
mobile,7940685,"aria-label""credit",1,1.2593371982391946E-7
mobile,7940685,"aria-label""materias",1,1.2593371982391946E-7
mobile,7940685,aria-label-open,1,1.2593371982391946E-7
mobile,7940685,aria-descrbiedby,1,1.2593371982391946E-7
mobile,7940685,"aria-label""artículos",1,1.2593371982391946E-7
mobile,7940685,aria-valuemaxusa,1,1.2593371982391946E-7
mobile,7940685,aria-registered,1,1.2593371982391946E-7
mobile,7940685,aria-menu-priority,1,1.2593371982391946E-7
mobile,7940685,aria-haschevron,1,1.2593371982391946E-7
mobile,7940685,aria-autocompletee,1,1.2593371982391946E-7
mobile,7940685,aria-labele,1,1.2593371982391946E-7
mobile,7940685,aria-bs-haspopup,1,1.2593371982391946E-7
mobile,7940685,aria-body,1,1.2593371982391946E-7
mobile,7940685,aria-hiddien,1,1.2593371982391946E-7
mobile,7940685,aria-xexpanded,1,1.2593371982391946E-7
mobile,7940685,"aria-label""housing",1,1.2593371982391946E-7
mobile,7940685,aria-display,1,1.2593371982391946E-7
mobile,7940685,aria-contrals,1,1.2593371982391946E-7
mobile,7940685,"aria-label""correu",1,1.2593371982391946E-7
mobile,7940685,aria-clicked,1,1.2593371982391946E-7
mobile,7940685,"aria-label""customer",1,1.2593371982391946E-7
mobile,7940685,aria-btn,1,1.2593371982391946E-7
mobile,7940685,"aria-label""iphone",1,1.2593371982391946E-7
mobile,7940685,aria-gidden,1,1.2593371982391946E-7
mobile,7940685,aria-shown,1,1.2593371982391946E-7
mobile,7940685,"aria-label""consulenza",1,1.2593371982391946E-7
mobile,7940685,"aria-label""days",1,1.2593371982391946E-7
mobile,7940685,"aria-label""2022春夏男裝趨勢懶人包!",1,1.2593371982391946E-7
mobile,7940685,"aria-label""shingles""",1,1.2593371982391946E-7
mobile,7940685,"aria-label""transforma",1,1.2593371982391946E-7
mobile,7940685,"aria-label""أهمية",1,1.2593371982391946E-7
mobile,7940685,aria-des,1,1.2593371982391946E-7
mobile,7940685,aria-label-cart,1,1.2593371982391946E-7
mobile,7940685,aria-hidenn,1,1.2593371982391946E-7
mobile,7940685,"aria-label""el",1,1.2593371982391946E-7
mobile,7940685,"aria-label""control",1,1.2593371982391946E-7
mobile,7940685,"aria-labelledby-""navpage173""",1,1.2593371982391946E-7
mobile,7940685,aria-namel,1,1.2593371982391946E-7
mobile,7940685,aria-p,1,1.2593371982391946E-7
mobile,7940685,"aria-label""springfield",1,1.2593371982391946E-7
mobile,7940685,"aria-label""map",1,1.2593371982391946E-7
mobile,7940685,"aria-label""8",1,1.2593371982391946E-7
mobile,7940685,aria-autofocus,1,1.2593371982391946E-7
mobile,7940685,aria-controls2,1,1.2593371982391946E-7
mobile,7940685,aria-has_popup,1,1.2593371982391946E-7
mobile,7940685,aria-haspopp,1,1.2593371982391946E-7
mobile,7940685,aria-labeligation,1,1.2593371982391946E-7
mobile,7940685,aria-haschildren,1,1.2593371982391946E-7
mobile,7940685,"aria-label""durance""",1,1.2593371982391946E-7
mobile,7940685,aria-labelledbu,1,1.2593371982391946E-7
mobile,7940685,aria-labelledled-by,1,1.2593371982391946E-7
mobile,7940685,aria-delay,1,1.2593371982391946E-7
mobile,7940685,aria-labelledby_,1,1.2593371982391946E-7
mobile,7940685,aria-hisdden,1,1.2593371982391946E-7
mobile,7940685,"aria-label""pay",1,1.2593371982391946E-7
mobile,7940685,"aria-label""wir",1,1.2593371982391946E-7
mobile,7940685,"aria-label""back",1,1.2593371982391946E-7
mobile,7940685,aria-line,1,1.2593371982391946E-7
mobile,7940685,aria-autocorrect,1,1.2593371982391946E-7
mobile,7940685,aria-u-pagination-v1__item,1,1.2593371982391946E-7
mobile,7940685,aria-dhidden,1,1.2593371982391946E-7
mobile,7940685,aria-labeledyby,1,1.2593371982391946E-7
mobile,7940685,"aria-label""feedback""",1,1.2593371982391946E-7
mobile,7940685,"aria-label""dulces",1,1.2593371982391946E-7
mobile,7940685,aria-btn-active,1,1.2593371982391946E-7
mobile,7940685,aria-maxparentlevel,1,1.2593371982391946E-7
mobile,7940685,aria-describdy,1,1.2593371982391946E-7
mobile,7940685,aria-for,1,1.2593371982391946E-7
mobile,7940685,"aria-label""speck",1,1.2593371982391946E-7
mobile,7940685,aria-lavle,1,1.2593371982391946E-7
mobile,7940685,aria-clicked-outside,1,1.2593371982391946E-7
mobile,7940685,aria-reqired,1,1.2593371982391946E-7
mobile,7940685,"aria-label""bomba",1,1.2593371982391946E-7
mobile,7940685,aria-expanded-class,1,1.2593371982391946E-7
mobile,7940685,aria-menu-hidden,1,1.2593371982391946E-7
mobile,7940685,aria-ben,1,1.2593371982391946E-7
mobile,7940685,aria-labeslledby,1,1.2593371982391946E-7
mobile,7940685,"aria-label""view",1,1.2593371982391946E-7
mobile,7940685,aria-strongledby,1,1.2593371982391946E-7
mobile,7940685,aria-exp,1,1.2593371982391946E-7
mobile,7940685,aria-autocompleteac,1,1.2593371982391946E-7
mobile,7940685,aria-labedlby,1,1.2593371982391946E-7
mobile,7940685,"aria-label""bolsas",1,1.2593371982391946E-7
mobile,7940685,"aria-controls""colfragebogen1""",1,1.2593371982391946E-7
mobile,7940685,"aria-label""ما",1,1.2593371982391946E-7
mobile,7940685,"aria-label""motivos",1,1.2593371982391946E-7
mobile,7940685,aria-ex,1,1.2593371982391946E-7
mobile,7940685,"aria-controls""produktgruppe-5""",1,1.2593371982391946E-7
mobile,7940685,aria-label-for,1,1.2593371982391946E-7
mobile,7940685,aria-slide,1,1.2593371982391946E-7
mobile,7940685,aria-albelledby,1,1.2593371982391946E-7
mobile,7940685,"aria-label""toggle",1,1.2593371982391946E-7
mobile,7940685,aria-seleted,1,1.2593371982391946E-7
mobile,7940685,"aria-label""missouri",1,1.2593371982391946E-7
mobile,7940685,aria-drawer-open,1,1.2593371982391946E-7
mobile,7940685,aria-desc,1,1.2593371982391946E-7
mobile,7940685,aria-movil,1,1.2593371982391946E-7
mobile,7940685,"aria-label""purchasing""",1,1.2593371982391946E-7
mobile,7940685,"aria-label""blütendeko",1,1.2593371982391946E-7
mobile,7940685,aria-last-slide,1,1.2593371982391946E-7
mobile,7940685,"aria-label""品牌嚴選：《",1,1.2593371982391946E-7
mobile,7940685,"aria-label""cancel",1,1.2593371982391946E-7
mobile,7940685,aria-labelledbhidden,1,1.2593371982391946E-7
mobile,7940685,aria-babel,1,1.2593371982391946E-7
mobile,7940685,aria-multiple-elements,1,1.2593371982391946E-7
mobile,7940685,"aria-controls""colanmeldung3""",1,1.2593371982391946E-7
mobile,7940685,aria-page_object_id,1,1.2593371982391946E-7
mobile,7940685,aria-labeledly,1,1.2593371982391946E-7
mobile,7940685,"aria-label""confitería""",1,1.2593371982391946E-7
mobile,7940685,aria-rable,1,1.2593371982391946E-7
mobile,7940685,aria-ows,1,1.2593371982391946E-7
mobile,7940685,aria-labelfor,1,1.2593371982391946E-7
mobile,7940685,aria-hasexpanded,1,1.2593371982391946E-7
mobile,7940685,"aria-label""sandale",1,1.2593371982391946E-7
mobile,7940685,aria-hashover,1,1.2593371982391946E-7
mobile,7940685,aria-labelzoeken,1,1.2593371982391946E-7
mobile,7940685,aria-menuindex,1,1.2593371982391946E-7
mobile,7940685,aria-rate,1,1.2593371982391946E-7
mobile,7940685,aria-vc_modal,1,1.2593371982391946E-7
mobile,7940685,aria-controls-start,1,1.2593371982391946E-7
mobile,7940685,"aria-cor-icon""",1,1.2593371982391946E-7
mobile,7940685,"aria-label""luxury",1,1.2593371982391946E-7
mobile,7940685,aria-expandedme,1,1.2593371982391946E-7
mobile,7940685,"aria-label""compra",1,1.2593371982391946E-7
mobile,7940685,aria-hidden_,1,1.2593371982391946E-7
mobile,7940685,"aria-label""cambio",1,1.2593371982391946E-7
mobile,7940685,aria-haspopdown,1,1.2593371982391946E-7
mobile,7940685,aria-close-popup,1,1.2593371982391946E-7
mobile,7940685,aria-arrow,1,1.2593371982391946E-7
mobile,7940685,aria-atomicclass,1,1.2593371982391946E-7
mobile,7940685,"aria-label""atÚn",1,1.2593371982391946E-7
mobile,7940685,aria-number,1,1.2593371982391946E-7
mobile,7940685,aria-overflow,1,1.2593371982391946E-7
mobile,7940685,aria-slabelledby,1,1.2593371982391946E-7
mobile,7940685,"aria-label""relocating",1,1.2593371982391946E-7
mobile,7940685,aria-labbelby,1,1.2593371982391946E-7
mobile,7940685,aria-hipen,1,1.2593371982391946E-7
mobile,7940685,"aria-label""report",1,1.2593371982391946E-7
mobile,7940685,aria-haspopur,1,1.2593371982391946E-7
mobile,7940685,"aria-current,",1,1.2593371982391946E-7
mobile,7940685,aria-hoverable,1,1.2593371982391946E-7
mobile,7940685,"aria-label""safety",1,1.2593371982391946E-7
mobile,7940685,aria-label-directive,1,1.2593371982391946E-7
mobile,7940685,aria-step-id,1,1.2593371982391946E-7
mobile,7940685,"aria-label""wisconsin",1,1.2593371982391946E-7
mobile,7940685,"aria-controls""produktgruppe-6""",1,1.2593371982391946E-7
mobile,7940685,aria-expanded--,1,1.2593371982391946E-7
mobile,7940685,aria-multiselecable,1,1.2593371982391946E-7
mobile,7940685,aria-add-to-cart-url,1,1.2593371982391946E-7
mobile,7940685,aria-titleledby,1,1.2593371982391946E-7
mobile,7940685,"aria-label""email",1,1.2593371982391946E-7
mobile,7940685,"aria-label""perdido",1,1.2593371982391946E-7
mobile,7940685,"aria-label""jet",1,1.2593371982391946E-7
mobile,7940685,aria-axpanded,1,1.2593371982391946E-7
mobile,7940685,"aria-label""marapco",1,1.2593371982391946E-7
mobile,7940685,"aria-label""powerbeats",1,1.2593371982391946E-7
mobile,7940685,aria-openedmenu,1,1.2593371982391946E-7
mobile,7940685,"aria-label""nando&#8217;s",1,1.2593371982391946E-7
mobile,7940685,aria-labelledbt,1,1.2593371982391946E-7
mobile,7940685,"aria-label""plain-me",1,1.2593371982391946E-7
mobile,7940685,aria-x`labelledby,1,1.2593371982391946E-7
mobile,7940685,"aria-label""per",1,1.2593371982391946E-7
mobile,7940685,"aria-label""gravity",1,1.2593371982391946E-7
mobile,7940685,aria-contract,1,1.2593371982391946E-7
mobile,7940685,"aria-label""what",1,1.2593371982391946E-7
mobile,7940685,"aria-role""button""",1,1.2593371982391946E-7
mobile,7940685,aria-lobel,1,1.2593371982391946E-7
mobile,7940685,aria-auto-complete,1,1.2593371982391946E-7
mobile,7940685,"aria-label""medical",1,1.2593371982391946E-7
mobile,7940685,"aria-label-""click",1,1.2593371982391946E-7
mobile,7940685,"aria-label""agricultural",1,1.2593371982391946E-7
mobile,7940685,aria-intvalid,1,1.2593371982391946E-7
mobile,7940685,"aria-controls""colfragebogen5""",1,1.2593371982391946E-7
mobile,7940685,"aria-label""video",1,1.2593371982391946E-7
mobile,7940685,"aria-label:""opens",1,1.2593371982391946E-7
mobile,7940685,aria-invaldata-id,1,1.2593371982391946E-7
mobile,7940685,aria-hspanen,1,1.2593371982391946E-7
mobile,7940685,aria-user-menu,1,1.2593371982391946E-7
mobile,7940685,aria-labellesearch.phpdby,1,1.2593371982391946E-7
mobile,7940685,aria-theme-element,1,1.2593371982391946E-7
mobile,7940685,"aria-label""suspect",1,1.2593371982391946E-7
mobile,7940685,"aria-label""payment",1,1.2593371982391946E-7
mobile,7940685,aria-custom-click,1,1.2593371982391946E-7
mobile,7940685,"aria-level""3""",1,1.2593371982391946E-7
mobile,7940685,"aria-label""finnmaster",1,1.2593371982391946E-7
mobile,7940685,aria-life,1,1.2593371982391946E-7
mobile,7940685,aria-expandedt,1,1.2593371982391946E-7
mobile,7940685,"aria-lab""gift",1,1.2593371982391946E-7
mobile,7940685,aria-label-close,1,1.2593371982391946E-7
mobile,7940685,aria-press,1,1.2593371982391946E-7
mobile,7940685,aria-imageurl,1,1.2593371982391946E-7
mobile,7940685,aria-smallledby,1,1.2593371982391946E-7
mobile,7940685,"aria-label""ماهي",1,1.2593371982391946E-7
mobile,7940685,aria-d,1,1.2593371982391946E-7
mobile,7940685,"aria-labelledby-""navpage175""",1,1.2593371982391946E-7
mobile,7940685,aria-prev,1,1.2593371982391946E-7
mobile,7940685,"aria-label""chaparral",1,1.2593371982391946E-7
mobile,7940685,aria-.label,1,1.2593371982391946E-7
mobile,7940685,"aria-label""alabama",1,1.2593371982391946E-7
mobile,7940685,"aria-label-""company",1,1.2593371982391946E-7
mobile,7940685,aria-labelledbuby,1,1.2593371982391946E-7
mobile,7940685,aria-contrtols,1,1.2593371982391946E-7
mobile,7940685,aria-hlidden,1,1.2593371982391946E-7
mobile,7940685,aria-expanced,1,1.2593371982391946E-7
mobile,7940685,"aria-label""services""",1,1.2593371982391946E-7
mobile,7940685,"aria-label""board",1,1.2593371982391946E-7
mobile,7940685,aria-is-current,1,1.2593371982391946E-7
mobile,7940685,aria-expeanded,1,1.2593371982391946E-7
mobile,7940685,aria-labelherrnhuter,1,1.2593371982391946E-7
mobile,7940685,aria-labelled3by,1,1.2593371982391946E-7
mobile,7940685,aria-label-click,1,1.2593371982391946E-7
mobile,7940685,aria-descrivedby,1,1.2593371982391946E-7
mobile,7940685,aria-sub-hidden,1,1.2593371982391946E-7
mobile,7940685,aria-custom,1,1.2593371982391946E-7
mobile,7940685,aria-bale,1,1.2593371982391946E-7
mobile,7940685,"aria-label""ring",1,1.2593371982391946E-7
mobile,7940685,aria-loading,1,1.2593371982391946E-7
mobile,7940685,"aria-label""katharina",1,1.2593371982391946E-7
mobile,7940685,aria-sellected,1,1.2593371982391946E-7
mobile,7940685,"aria-haspopup""",1,1.2593371982391946E-7
mobile,7940685,"aria-label""sa",1,1.2593371982391946E-7
mobile,7940685,"aria-controls""colsteuernummer2""",1,1.2593371982391946E-7
mobile,7940685,aria-expandedx,1,1.2593371982391946E-7
mobile,7940685,aria-hspopup,1,1.2593371982391946E-7
mobile,7940685,aria-has-submenu,1,1.2593371982391946E-7
mobile,7940685,"aria-label""bobina",1,1.2593371982391946E-7
mobile,7940685,aria-single-slide,1,1.2593371982391946E-7
mobile,7940685,aria-slider,1,1.2593371982391946E-7
mobile,7940685,aria-corrente,1,1.2593371982391946E-7
mobile,7940685,aria-label-i18next-orgval,1,1.2593371982391946E-7
mobile,7940685,aria-labelledepby,1,1.2593371982391946E-7
mobile,7940685,"aria-label""testo",1,1.2593371982391946E-7
mobile,7940685,"aria-label""ai로",1,1.2593371982391946E-7
mobile,7940685,aria-has_header,1,1.2593371982391946E-7
mobile,7940685,"aria-hidden&#61;""tru""",1,1.2593371982391946E-7
mobile,7940685,"aria-label""tips",1,1.2593371982391946E-7
mobile,7940685,"aria-label""visit",1,1.2593371982391946E-7
mobile,7940685,aria-h$,1,1.2593371982391946E-7
mobile,7940685,aria-thumb,1,1.2593371982391946E-7
mobile,7940685,aria-telabel,1,1.2593371982391946E-7
mobile,7940685,aria-kbdshortcuts,1,1.2593371982391946E-7
mobile,7940685,"aria-label""correas""",1,1.2593371982391946E-7
mobile,7940685,"aria-label""guardabarros""",1,1.2593371982391946E-7
mobile,7940685,aria-contros,1,1.2593371982391946E-7
mobile,7940685,aria-align,1,1.2593371982391946E-7
mobile,7940685,aria-collapseed,1,1.2593371982391946E-7
mobile,7940685,aria-describeddy,1,1.2593371982391946E-7
mobile,7940685,"aria-label""deshechables",1,1.2593371982391946E-7
mobile,7940685,aria-login-state,1,1.2593371982391946E-7
mobile,7940685,"aria-label""corfo",1,1.2593371982391946E-7
mobile,7940685,"aria-label""service",1,1.2593371982391946E-7
mobile,7940685,"aria-controls""colfragebogen3""",1,1.2593371982391946E-7
mobile,7940685,aria-trn-key,1,1.2593371982391946E-7
mobile,7940685,"aria-label-""connect",1,1.2593371982391946E-7
mobile,7940685,"aria-label""life",1,1.2593371982391946E-7
mobile,7940685,aria-labeledlby,1,1.2593371982391946E-7
mobile,7940685,aria-color-header,1,1.2593371982391946E-7
mobile,7940685,"aria-label""국가보훈처,",1,1.2593371982391946E-7
mobile,7940685,"aria-label""100%",1,1.2593371982391946E-7
mobile,7940685,"aria-label""aktuelles",1,1.2593371982391946E-7
mobile,7940685,aria-hidden&#xf167,1,1.2593371982391946E-7
mobile,7940685,aria-ctr-enable,1,1.2593371982391946E-7
mobile,7940685,"aria-label""cinq",1,1.2593371982391946E-7
mobile,7940685,aria-controlsid,1,1.2593371982391946E-7
mobile,7940685,"aria-inv,lalid",1,1.2593371982391946E-7
mobile,7940685,aria-owns.one-time,1,1.2593371982391946E-7
mobile,7940685,"aria-label""christmas",1,1.2593371982391946E-7
mobile,7940685,aria-hiddeer,1,1.2593371982391946E-7
mobile,7940685,"aria-label""perché",1,1.2593371982391946E-7
mobile,7940685,aria-tite,1,1.2593371982391946E-7
mobile,7940685,aria-laberl,1,1.2593371982391946E-7
mobile,7940685,aria-step-num,1,1.2593371982391946E-7
mobile,7940685,aria-hieen,1,1.2593371982391946E-7
mobile,7940685,"aria-label""apple",1,1.2593371982391946E-7
mobile,7940685,"aria-label""kua",1,1.2593371982391946E-7
mobile,7940685,"aria-label""التعامل",1,1.2593371982391946E-7
mobile,7940685,aria-autocomplete1,1,1.2593371982391946E-7
mobile,7940685,aria-labsel,1,1.2593371982391946E-7
mobile,7940685,"aria-label""paragolpes""",1,1.2593371982391946E-7
mobile,7940685,aria--labelledby,1,1.2593371982391946E-7
mobile,7940685,aria-prior,1,1.2593371982391946E-7
mobile,7940685,aria-true,1,1.2593371982391946E-7
mobile,7940685,aria-labelledas,1,1.2593371982391946E-7
mobile,7940685,aria-headline,1,1.2593371982391946E-7
mobile,7940685,aria-flagledby,1,1.2593371982391946E-7
mobile,7940685,"aria-label""transfer",1,1.2593371982391946E-7
mobile,7940685,"aria-label""barbarian""",1,1.2593371982391946E-7
mobile,7940685,aria-disclaimer,1,1.2593371982391946E-7
mobile,7940685,"aria-label""total",1,1.2593371982391946E-7
mobile,7940685,"aria-label""los",1,1.2593371982391946E-7
mobile,7940685,"aria-label""conferinta",1,1.2593371982391946E-7
mobile,7940685,aria-sr,1,1.2593371982391946E-7
mobile,7940685,aria-label-drop-filtro,1,1.2593371982391946E-7
mobile,7940685,aria-printingandshippingenabled,1,1.2593371982391946E-7
mobile,7940685,aria-deakt_haspopup,1,1.2593371982391946E-7
mobile,7940685,aria-autocomplete_cities,1,1.2593371982391946E-7
mobile,7940685,aria-lavbel,1,1.2593371982391946E-7
mobile,7940685,"aria-label""defensive",1,1.2593371982391946E-7
mobile,7940685,aria-summary,1,1.2593371982391946E-7
mobile,7940685,aria-hiddena,1,1.2593371982391946E-7
mobile,7940685,"aria-label""careers""",1,1.2593371982391946E-7
mobile,7940685,"aria-label""lion",1,1.2593371982391946E-7
mobile,7940685,aria-expandeds,1,1.2593371982391946E-7
mobile,7940685,aria-hassubpopup,1,1.2593371982391946E-7
mobile,7940685,"aria-label""student",1,1.2593371982391946E-7
mobile,7940685,"aria-label""blog""",1,1.2593371982391946E-7
mobile,7940685,"aria-label""balerini",1,1.2593371982391946E-7
mobile,7940685,aria-labelledАвтор,1,1.2593371982391946E-7
mobile,7940685,aria-wrpr,1,1.2593371982391946E-7
mobile,7940685,"aria-label""인천시,",1,1.2593371982391946E-7
mobile,7940685,"aria-label""thai",1,1.2593371982391946E-7
mobile,7940685,aria-labelledallabedby,1,1.2593371982391946E-7
mobile,7940685,aria-fcontrols,1,1.2593371982391946E-7
mobile,7940685,"aria-label""pedicure""",1,1.2593371982391946E-7
mobile,7940685,aria-expanded-autohide,1,1.2593371982391946E-7
mobile,7940685,aria-accion,1,1.2593371982391946E-7
mobile,7940685,aria-hash,1,1.2593371982391946E-7
mobile,7940685,"aria-label""lachstartar""",1,1.2593371982391946E-7
mobile,7940685,aria-labelmapa,1,1.2593371982391946E-7
mobile,7940685,aria-labellerby,1,1.2593371982391946E-7
mobile,7940685,"aria-label""black",1,1.2593371982391946E-7
mobile,7940685,"aria-label""checkup",1,1.2593371982391946E-7
mobile,7940685,"aria-label""quizviajero",1,1.2593371982391946E-7
mobile,7940685,"aria-label""emiratos",1,1.2593371982391946E-7
mobile,7940685,"aria-label""piñatas""",1,1.2593371982391946E-7
mobile,7940685,aria-form-content,1,1.2593371982391946E-7
mobile,7940685,aria-phidden,1,1.2593371982391946E-7
mobile,7940685,aria-slidecontrol,1,1.2593371982391946E-7
mobile,7940685,aria-labelledbyd,1,1.2593371982391946E-7
mobile,7940685,aria-lsbel,1,1.2593371982391946E-7
mobile,7940685,"aria-label""bill",1,1.2593371982391946E-7
mobile,7940685,"aria-label""pappardelle",1,1.2593371982391946E-7
mobile,7940685,"aria-label""대전시,",1,1.2593371982391946E-7
mobile,7940685,aria-collapse,1,1.2593371982391946E-7
mobile,7940685,"aria-label""sportsevents365",1,1.2593371982391946E-7
mobile,7940685,aria-hirdden,1,1.2593371982391946E-7
mobile,7940685,aria-labelledbyжзэ,1,1.2593371982391946E-7
mobile,7940685,"aria-label""community",1,1.2593371982391946E-7
mobile,7940685,aria-used,1,1.2593371982391946E-7
mobile,7940685,aria-footer-submenu,1,1.2593371982391946E-7
mobile,7940685,aria-grouped,1,1.2593371982391946E-7
mobile,7940685,aria-size,1,1.2593371982391946E-7
mobile,7940685,aria-loaded,1,1.2593371982391946E-7
mobile,7940685,"aria-label""covid""",1,1.2593371982391946E-7
mobile,7940685,"aria-label""queso",1,1.2593371982391946E-7
mobile,7940685,aria-explanded,1,1.2593371982391946E-7
mobile,7940685,aria-new,1,1.2593371982391946E-7
mobile,7940685,"aria-label""corporate",1,1.2593371982391946E-7
mobile,7940685,"aria-label""ruleman",1,1.2593371982391946E-7
mobile,7940685,aria-selectec,1,1.2593371982391946E-7
mobile,7940685,aria-lanel,1,1.2593371982391946E-7
mobile,7940685,aria-heading_2_8,1,1.2593371982391946E-7
mobile,7940685,aria-search-button,1,1.2593371982391946E-7
mobile,7940685,aria-labeleledby,1,1.2593371982391946E-7
mobile,7940685,"aria-label""pr",1,1.2593371982391946E-7
mobile,7940685,"aria-label""food",1,1.2593371982391946E-7
mobile,7940685,aria-wc5,1,1.2593371982391946E-7
mobile,7940685,aria-describedas,1,1.2593371982391946E-7
mobile,7940685,aria-hiddven,1,1.2593371982391946E-7
mobile,7940685,"aria-label""implantologia",1,1.2593371982391946E-7
mobile,7940685,aria-lableby,1,1.2593371982391946E-7
mobile,7940685,aria-pledby,1,1.2593371982391946E-7
mobile,7940685,"aria-label""press",1,1.2593371982391946E-7
mobile,7940685,aria-sveikidden,1,1.2593371982391946E-7
mobile,7940685,"aria-label""tech21",1,1.2593371982391946E-7
mobile,7940685,aria-htopicidden,1,1.2593371982391946E-7
mobile,7940685,aria-main,1,1.2593371982391946E-7
mobile,7940685,aria-checkbox,1,1.2593371982391946E-7
mobile,7940685,aria-label1,1,1.2593371982391946E-7
mobile,7940685,aria-navbar-toggle,1,1.2593371982391946E-7
mobile,7940685,aria-visability,1,1.2593371982391946E-7
mobile,7940685,aria-left-arrow,1,1.2593371982391946E-7
mobile,7940685,aria-video,1,1.2593371982391946E-7
mobile,7940685,"aria-controls""colanmeldung2""",1,1.2593371982391946E-7
mobile,7940685,aria-label-term-name,1,1.2593371982391946E-7
mobile,7940685,aria-modalcall,1,1.2593371982391946E-7
mobile,7940685,"aria-label-""products",1,1.2593371982391946E-7
mobile,7940685,aria-labseeelledby,1,1.2593371982391946E-7
mobile,7940685,aria-requied,1,1.2593371982391946E-7
mobile,7940685,aria-notification,1,1.2593371982391946E-7
mobile,7940685,aria-controls1,1,1.2593371982391946E-7
